==============================================================================
==============================================================================
Thu. Mar. 19 2015                  LANDSAT 5                       Time: 21:10
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601503185219_00001                          Path / Row - 122 / 44
Reference Image: L51BKT1088329020100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 99.0%
Rank   2 --  1.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1220442300   23.28681    113.88063    -0.28      0.14     0.31     1 
1220442301   23.28626    113.91022     0.28      0.20     0.34     1 
1220442302   23.28571    113.93981     0.14     -0.19     0.24     1 
1220442303   23.28515    113.96940    -0.07     -0.05     0.08     1 
1220442304   23.28459    113.99899     0.14     -0.19     0.23     1 
1220442305   23.28402    114.02858    -0.02     -0.18     0.19     1 
1220442306   23.28345    114.05817    -0.25      0.12     0.28     1 
1220442312   23.27988    114.23566     0.00      0.07     0.07     1 
1220442315   23.27802    114.32440    -0.14     -0.04     0.14     1 
1220442316   23.27739    114.35398    -0.22     -0.05     0.22     1 
1220442317   23.27676    114.38355     0.29     -0.02     0.29     1 
1220442318   23.27612    114.41313    -0.08     -0.01     0.08     1 
1220442319   23.27547    114.44270    -0.11     -0.09     0.14     1 
1220442320   23.27482    114.47227    -0.34     -0.20     0.39     1 
1220442338   23.27846    112.78488     0.22     -0.13     0.25     1 
1220442341   23.27743    112.87371     0.19      0.15     0.24     1 
1220442342   23.27707    112.90332     0.17      0.04     0.18     1 
1220442343   23.27671    112.93294     0.12     -0.02     0.13     1 
1220442345   23.27597    112.99215     0.10     -0.03     0.11     1 
1220442349   23.27442    113.11058     0.02     -0.11     0.11     1 
1220442350   23.27402    113.14019     0.02      0.05     0.06     1 
1220442351   23.27361    113.16980    -0.04     -0.02     0.04     1 
1220442353   23.27278    113.22900     0.13     -0.00     0.13     1 
1220442358   23.27061    113.37701    -0.09     -0.07     0.12     1 
1220442371   23.26431    113.76175     0.02      0.19     0.19     1 
1220442372   23.26378    113.79134    -0.02      0.07     0.07     1 
1220442374   23.26272    113.85051     0.02      0.05     0.05     1 
1220442375   23.26218    113.88010    -0.06     -0.17     0.18     1 
1220442376   23.26163    113.90969     0.07     -0.12     0.14     1 
1220442378   23.26052    113.96886    -0.26      0.07     0.27     1 
1220442379   23.25996    113.99844    -0.29     -0.12     0.32     1 
1220442380   23.25939    114.02802     0.08     -0.05     0.10     1 
1220442381   23.25882    114.05760    -0.11     -0.03     0.11     1 
1220442383   23.25766    114.11676     0.22      0.08     0.23     1 
1220442384   23.25707    114.14634     0.01     -0.06     0.06     1 
1220442385   23.25647    114.17592     0.31      0.15     0.34     1 
1220442389   23.25403    114.29422    -0.07      0.12     0.14     1 
1220442391   23.25278    114.35336     0.11     -0.07     0.13     1 
1220442392   23.25214    114.38293    -0.12     -0.06     0.13     1 
1220442393   23.25150    114.41250     0.03     -0.17     0.17     1 
1220442394   23.25086    114.44207    -0.28     -0.17     0.32     1 
1220442395   23.25020    114.47164    -0.33     -0.13     0.36     1 
1220442412   23.25415    112.75494    -0.07      0.01     0.07     1 
1220442413   23.25381    112.78455     0.13      0.03     0.13     1 
1220442414   23.25347    112.81416     0.19      0.03     0.19     1 
1220442415   23.25313    112.84376     0.03      0.06     0.07     1 
1220442416   23.25278    112.87337     0.11     -0.13     0.17     1 
1220442417   23.25242    112.90297     0.07     -0.07     0.10     1 
1220442418   23.25206    112.93258     0.12      0.07     0.14     1 
1220442419   23.25169    112.96218     0.17      0.07     0.18     1 
1220442422   23.25056    113.05099     0.14     -0.03     0.14     1 
1220442423   23.25017    113.08060     0.08      0.05     0.09     1 
1220442424   23.24977    113.11020     0.04      0.01     0.04     1 
1220442426   23.24897    113.16940    -0.32     -0.05     0.32     1 
1220442427   23.24856    113.19900     0.06      0.06     0.08     1 
1220442433   23.24597    113.37658    -0.35      0.02     0.35     1 
1220442437   23.24413    113.49495    -0.21     -0.04     0.21     1 
1220442438   23.24366    113.52454    -0.16     -0.10     0.19     1 
1220442444   23.24070    113.70207     0.26      0.06     0.26     1 
1220442446   23.23967    113.76124     0.23      0.03     0.23     1 
1220442447   23.23915    113.79082     0.41      0.07     0.42     1 
1220442449   23.23809    113.84999     0.44      0.12     0.46     1 
1220442453   23.23590    113.96831    -0.15      0.27     0.31     1 
1220442456   23.23419    114.05704     0.06      0.05     0.08     1 
1220442460   23.23185    114.17533    -0.01     -0.06     0.06     1 
1220442461   23.23125    114.20490    -0.01     -0.01     0.02     1 
1220442462   23.23064    114.23448    -0.39      0.00     0.39     1 
1220442463   23.23003    114.26404    -0.29      0.01     0.29     1 
1220442464   23.22941    114.29361    -0.41      0.21     0.46     1 
1220442465   23.22879    114.32318     0.37      0.21     0.43     1 
1220442466   23.22816    114.35274    -0.16     -0.02     0.17     1 
1220442467   23.22752    114.38231     0.11     -0.22     0.24     1 
1220442470   23.22559    114.47100    -0.28     -0.07     0.29     1 
1220442487   23.22950    112.75462     0.14     -0.20     0.25     1 
1220442489   23.22883    112.81382    -0.11      0.27     0.29     1 
1220442491   23.22813    112.87302     0.03     -0.03     0.05     1 
1220442492   23.22778    112.90263     0.08      0.10     0.13     1 
1220442494   23.22705    112.96182     0.17      0.10     0.20     1 
1220442495   23.22668    112.99142     0.10      0.03     0.11     1 
1220442496   23.22630    113.02102     0.07      0.05     0.09     1 
1220442501   23.22433    113.16900     0.11      0.15     0.18     1 
1220442502   23.22391    113.19859     0.20      0.10     0.22     1 
1220442506   23.22221    113.31696    -0.24      0.00     0.24     1 
1220442508   23.22133    113.37614    -0.25     -0.03     0.25     1 
1220442509   23.22088    113.40573     0.16      0.15     0.22     1 
1220442510   23.22042    113.43532    -0.23     -0.00     0.23     1 
1220442511   23.21996    113.46491    -0.46     -0.07     0.46     1 
1220442512   23.21949    113.49449    -0.21     -0.03     0.21     1 
1220442513   23.21902    113.52408    -0.22     -0.04     0.22     1 
1220442514   23.21854    113.55366     0.12      0.07     0.13     1 
1220442516   23.21757    113.61283    -0.13     -0.11     0.17     1 
1220442518   23.21658    113.67199     0.23     -0.02     0.23     1 
1220442520   23.21556    113.73116     0.06     -0.05     0.07     1 
1220442521   23.21504    113.76073     0.00     -0.11     0.11     1 
1220442525   23.21292    113.87904     0.21      0.08     0.23     1 
1220442529   23.21071    113.99734    -0.03      0.04     0.05     1 
1220442531   23.20957    114.05648     0.04      0.08     0.09     1 
1220442532   23.20899    114.08605    -0.32     -0.19     0.38     1 
1220442533   23.20841    114.11562    -0.08     -0.02     0.08     1 
1220442534   23.20782    114.14518    -0.14     -0.10     0.17     1 
1220442535   23.20722    114.17475    -0.13      0.05     0.14     1 
1220442544   23.20162    114.44080    -0.09     -0.03     0.09     1 
1220442560   23.20550    112.69510     0.03      0.08     0.09     1 
1220442563   23.20452    112.78389     0.09      0.11     0.14     1 
1220442565   23.20383    112.84309     0.20      0.09     0.22     1 
1220442566   23.20348    112.87268     0.14      0.00     0.14     1 
1220442568   23.20277    112.93187     0.11      0.10     0.15     1 
1220442569   23.20240    112.96146     0.03     -0.01     0.03     1 
1220442570   23.20203    112.99106     0.05     -0.16     0.17     1 
1220442572   23.20127    113.05024     0.09     -0.07     0.12     1 
1220442575   23.20009    113.13901     0.18      0.22     0.28     1 
1220442577   23.19927    113.19819     0.07     -0.03     0.07     1 
1220442580   23.19801    113.28695    -0.17     -0.19     0.26     1 
1220442586   23.19532    113.46445    -0.23      0.19     0.30     1 
1220442588   23.19439    113.52361     0.08     -0.05     0.10     1 
1220442593   23.19194    113.67150     0.33      0.05     0.34     1 
1220442594   23.19144    113.70108     0.14      0.14     0.19     1 
1220442596   23.19041    113.76023    -0.00      0.01     0.01     1 
1220442598   23.18936    113.81937     0.36     -0.00     0.36     1 
1220442600   23.18829    113.87851     0.02     -0.28     0.28     1 
1220442605   23.18551    114.02635     0.17      0.07     0.18     1 
1220442606   23.18494    114.05592     0.22      0.04     0.22     1 
1220442608   23.18378    114.11505    -0.09      0.08     0.12     1 
1220442610   23.18260    114.17417    -0.35     -0.03     0.35     1 
1220442616   23.17892    114.35152     0.40      0.12     0.42     1 
1220442634   23.18117    112.66520     0.15      0.04     0.15     1 
1220442635   23.18085    112.69479    -0.03      0.11     0.11     1 
1220442636   23.18053    112.72438    -0.03      0.03     0.04     1 
1220442638   23.17987    112.78357     0.04      0.19     0.20     1 
1220442640   23.17919    112.84275     0.17      0.05     0.18     1 
1220442643   23.17812    112.93152     0.13     -0.06     0.15     1 
1220442644   23.17776    112.96110    -0.03      0.07     0.08     1 
1220442645   23.17738    112.99069     0.13     -0.07     0.15     1 
1220442646   23.17701    113.02028    -0.01      0.01     0.01     1 
1220442647   23.17663    113.04986     0.16      0.02     0.16     1 
1220442651   23.17504    113.16820    -0.03     -0.20     0.21     1 
1220442652   23.17463    113.19779     0.12      0.02     0.12     1 
1220442655   23.17337    113.28653    -0.08      0.09     0.12     1 
1220442658   23.17205    113.37527     0.16      0.48     0.51     2 
1220442663   23.16975    113.52315    -0.16      0.14     0.21     1 
1220442668   23.16731    113.67101     0.05     -0.05     0.08     1 
1220442669   23.16681    113.70059     0.52      0.17     0.55     2 
1220442670   23.16630    113.73015     0.21     -0.11     0.24     1 
1220442671   23.16578    113.75972     0.27      0.07     0.28     1 
1220442672   23.16526    113.78929     0.12     -0.08     0.15     1 
1220442673   23.16473    113.81886     0.08     -0.10     0.13     1 
1220442680   23.16089    114.02580     0.04     -0.03     0.05     1 
1220442681   23.16032    114.05536     0.08      0.02     0.08     1 
1220442682   23.15974    114.08492     0.04     -0.10     0.11     1 
1220442683   23.15916    114.11448    -0.04     -0.01     0.04     1 
1220442684   23.15857    114.14403    -0.18      0.17     0.25     1 
1220442687   23.15678    114.23270    -0.21     -0.18     0.28     1 
1220442689   23.15555    114.29180     0.04     -0.29     0.30     1 
1220442690   23.15493    114.32135    -0.23      0.00     0.23     1 
1220442691   23.15430    114.35090    -0.18     -0.11     0.21     1 
1220442694   23.15239    114.43954    -0.30     -0.44     0.54     2 
1220442711   23.15588    112.72407     0.20     -0.01     0.20     1 
1220442712   23.15555    112.75365    -0.00      0.03     0.03     1 
1220442714   23.15488    112.81283     0.44      0.19     0.48     1 
1220442715   23.15454    112.84241     0.12     -0.48     0.50     1 
1220442716   23.15419    112.87199     0.10     -0.07     0.12     1 
1220442717   23.15384    112.90158     0.19     -0.08     0.21     1 
1220442719   23.15311    112.96075     0.08      0.11     0.14     1 
1220442720   23.15274    112.99033     0.24      0.15     0.28     1 
1220442721   23.15236    113.01991     0.24      0.08     0.25     1 
1220442722   23.15198    113.04949     0.14     -0.03     0.14     1 
1220442723   23.15159    113.07907     0.15      0.17     0.23     1 
1220442724   23.15120    113.10865     0.03     -0.07     0.08     1 
1220442728   23.14957    113.22696     0.10     -0.11     0.15     1 
1220442729   23.14915    113.25654    -0.10      0.02     0.10     1 
1220442739   23.14464    113.55226    -0.11     -0.08     0.14     1 
1220442742   23.14317    113.64096    -0.05     -0.09     0.11     1 
1220442743   23.14268    113.67053    -0.04     -0.16     0.16     1 
1220442744   23.14217    113.70009    -0.05     -0.10     0.12     1 
1220442745   23.14166    113.72965     0.20      0.03     0.20     1 
1220442746   23.14115    113.75922     0.07     -0.06     0.09     1 
1220442750   23.13903    113.87746     0.20     -0.06     0.21     1 
1220442752   23.13794    113.93658     0.21     -0.02     0.21     1 
1220442753   23.13739    113.96613     0.12     -0.15     0.20     1 
1220442755   23.13626    114.02525     0.21     -0.02     0.21     1 
1220442756   23.13569    114.05480     0.00      0.05     0.05     1 
1220442758   23.13453    114.11391    -0.00     -0.05     0.05     1 
1220442759   23.13395    114.14346    -0.22      0.02     0.22     1 
1220442760   23.13336    114.17301    -0.12      0.06     0.14     1 
1220442761   23.13276    114.20256    -0.14      0.03     0.14     1 
1220442763   23.13154    114.26165    -0.11     -0.05     0.12     1 
1220442764   23.13093    114.29120    -0.31      0.16     0.35     1 
1220442765   23.13031    114.32075    -0.06     -0.11     0.13     1 
1220442789   23.13023    112.81249     0.13      0.01     0.13     1 
1220442790   23.12989    112.84207    -0.17     -0.04     0.17     1 
1220442791   23.12954    112.87165     0.07      0.20     0.21     1 
1220442792   23.12919    112.90123    -0.45     -0.08     0.46     1 
1220442793   23.12883    112.93081     0.12     -0.10     0.16     1 
1220442794   23.12846    112.96039     0.11      0.10     0.14     1 
1220442796   23.12772    113.01954     0.11      0.06     0.12     1 
1220442801   23.12575    113.16741    -0.32      0.17     0.36     1 
1220442802   23.12534    113.19698     0.20      0.02     0.20     1 
1220442803   23.12493    113.22655     0.09      0.06     0.11     1 
1220442805   23.12408    113.28569    -0.08     -0.11     0.13     1 
1220442812   23.12095    113.49267     0.01      0.05     0.05     1 
1220442817   23.11854    113.64048     0.26      0.05     0.26     1 
1220442818   23.11804    113.67004     0.16     -0.08     0.18     1 
1220442822   23.11600    113.78827    -0.02      0.00     0.02     1 
1220442824   23.11494    113.84738     0.07      0.43     0.44     1 
1220442829   23.11220    113.99514    -0.40      0.03     0.40     1 
1220442834   23.10932    114.14288     0.05      0.00     0.05     1 
1220442835   23.10873    114.17243     0.08      0.03     0.09     1 
1220442837   23.10753    114.23152     0.04      0.05     0.06     1 
1220442838   23.10693    114.26106     0.26     -0.16     0.31     1 
1220442839   23.10631    114.29060     0.48      0.06     0.48     1 
1220442840   23.10569    114.32014    -0.12      0.11     0.16     1 
1220442844   23.10316    114.43829    -0.03     -0.10     0.10     1 
1220442858   23.10752    112.63471    -0.04     -0.11     0.11     1 
1220442859   23.10721    112.66428    -0.34     -0.20     0.39     1 
1220442865   23.10524    112.84174     0.08      0.06     0.10     1 
1220442869   23.10382    112.96003     0.20      0.01     0.20     1 
1220442870   23.10345    112.98960     0.11      0.32     0.34     1 
1220442873   23.10230    113.07831     0.04     -0.13     0.14     1 
1220442878   23.10029    113.22615     0.08     -0.01     0.08     1 
1220442883   23.09813    113.37397    -0.30     -0.17     0.34     1 
1220442884   23.09768    113.40353     0.15      0.19     0.24     1 
1220442889   23.09536    113.55133     0.30      0.29     0.42     1 
1220442890   23.09488    113.58088    -0.01      0.07     0.07     1 
1220442892   23.09390    113.64000     0.07     -0.05     0.08     1 
1220442894   23.09290    113.69911     0.06      0.03     0.07     1 
1220442897   23.09136    113.78776     0.08      0.03     0.09     1 
1220442898   23.09084    113.81731     0.11     -0.14     0.18     1 
1220442903   23.08813    113.96505     0.01      0.04     0.04     1 
1220442906   23.08644    114.05369     0.09      0.11     0.14     1 
1220442909   23.08470    114.14231    -0.18     -0.17     0.25     1 
1220442911   23.08351    114.20139    -0.01     -0.00     0.01     1 
1220442912   23.08291    114.23093    -0.25      0.13     0.28     1 
1220442914   23.08169    114.29000     0.13     -0.13     0.18     1 
1220442915   23.08107    114.31953    -0.05     -0.13     0.14     1 
1220442933   23.08287    112.63441    -0.33     -0.05     0.33     1 
1220442934   23.08256    112.66398    -0.31     -0.12     0.33     1 
1220442936   23.08193    112.72312     0.08      0.15     0.17     1 
1220442937   23.08160    112.75269    -0.01      0.01     0.01     1 
1220442938   23.08127    112.78226     0.00      0.01     0.01     1 
1220442940   23.08059    112.84140    -0.24     -0.06     0.25     1 
1220442941   23.08025    112.87097    -0.04     -0.01     0.04     1 
1220442943   23.07953    112.93010     0.04      0.11     0.12     1 
1220442944   23.07917    112.95967    -0.20      0.04     0.20     1 
1220442946   23.07842    113.01880     0.16     -0.02     0.16     1 
1220442950   23.07687    113.13706     0.27     -0.05     0.27     1 
1220442951   23.07647    113.16662     0.04      0.12     0.13     1 
1220442954   23.07522    113.25530    -0.14     -0.02     0.14     1 
1220442956   23.07437    113.31442    -0.12     -0.05     0.13     1 
1220442957   23.07393    113.34398     0.18     -0.06     0.20     1 
1220442958   23.07349    113.37353    -0.19     -0.08     0.20     1 
1220442959   23.07305    113.40309     0.06      0.03     0.07     1 
1220442964   23.07073    113.55086     0.15      0.14     0.21     1 
1220442965   23.07025    113.58041     0.17      0.12     0.21     1 
1220442966   23.06976    113.60996     0.36      0.08     0.37     1 
1220442969   23.06827    113.69861     0.09     -0.08     0.12     1 
1220442970   23.06776    113.72816     0.16     -0.14     0.22     1 
1220442971   23.06725    113.75771     0.32     -0.28     0.42     1 
1220442974   23.06568    113.84634     0.29      0.44     0.53     2 
1220442978   23.06350    113.96451    -0.06     -0.02     0.06     1 
1220442981   23.06181    114.05313     0.17     -0.03     0.18     1 
1220442982   23.06124    114.08267     0.09     -0.05     0.10     1 
1220442983   23.06066    114.11220     0.01      0.06     0.06     1 
1220442985   23.05949    114.17127    -0.52     -0.07     0.52     2 
1220442986   23.05889    114.20081    -0.34     -0.11     0.36     1 
1220442987   23.05829    114.23034     0.05      0.01     0.05     1 
1220442989   23.05707    114.28940    -0.05     -0.04     0.07     1 
1220442990   23.05645    114.31893    -0.02     -0.03     0.03     1 
1220442991   23.05583    114.34846    -0.02      0.03     0.04     1 
1220443008   23.05822    112.63411    -0.04      0.00     0.04     1 
1220443009   23.05791    112.66368     0.02     -0.02     0.02     1 
1220443011   23.05728    112.72281    -0.08      0.07     0.11     1 
1220443012   23.05695    112.75237     0.12      0.02     0.12     1 
1220443013   23.05662    112.78194    -0.19     -0.04     0.19     1 
1220443021   23.05378    113.01843    -0.01      0.11     0.11     1 
1220443022   23.05340    113.04799     0.14     -0.07     0.16     1 
1220443027   23.05141    113.19578    -0.09     -0.07     0.11     1 
1220443028   23.05100    113.22534     0.00      0.16     0.16     1 
1220443029   23.05058    113.25489     0.36     -0.39     0.53     2 
1220443031   23.04973    113.31400     0.04      0.12     0.12     1 
1220443032   23.04929    113.34355     0.11      0.38     0.40     1 
1220443033   23.04885    113.37310     0.23     -0.01     0.23     1 
1220443034   23.04841    113.40265     0.13      0.05     0.14     1 
1220443037   23.04703    113.49130    -0.14      0.04     0.15     1 
1220443038   23.04656    113.52085     0.08     -0.02     0.08     1 
1220443039   23.04609    113.55040     0.08      0.08     0.12     1 
1220443040   23.04561    113.57994     0.06      0.13     0.15     1 
1220443041   23.04513    113.60949     0.13     -0.02     0.14     1 
1220443042   23.04463    113.63903     0.05      0.23     0.23     1 
1220443043   23.04414    113.66858     0.07     -0.04     0.08     1 
1220443044   23.04364    113.69812     0.14      0.16     0.21     1 
1220443045   23.04313    113.72766     0.18      0.08     0.20     1 
1220443050   23.04051    113.87536     0.12      0.01     0.12     1 
1220443054   23.03832    113.99351    -0.14      0.07     0.15     1 
1220443058   23.03604    114.11164     0.39      0.03     0.39     1 
1220443060   23.03486    114.17069    -0.10     -0.16     0.19     1 
1220443062   23.03367    114.22975     0.05      0.05     0.08     1 
1220443065   23.03183    114.31833     0.01      0.02     0.02     1 
1220443067   23.03058    114.37737    -0.28     -0.01     0.28     1 
1220443068   23.02995    114.40689    -0.10     -0.05     0.11     1 
1220443083   23.03357    112.63381     0.08     -0.03     0.09     1 
1220443086   23.03263    112.72249    -0.27      0.05     0.27     1 
1220443087   23.03230    112.75205     0.01     -0.17     0.17     1 
1220443088   23.03197    112.78161     0.08     -0.04     0.09     1 
1220443089   23.03164    112.81117     0.06     -0.03     0.06     1 
1220443090   23.03130    112.84073     0.04     -0.07     0.08     1 
1220443093   23.03024    112.92940    -0.04      0.03     0.05     1 
1220443095   23.02951    112.98851     0.13     -0.01     0.13     1 
1220443096   23.02913    113.01807     0.07      0.02     0.07     1 
1220443103   23.02636    113.22493    -0.09     -0.10     0.13     1 
1220443104   23.02594    113.25448     0.22      0.20     0.30     1 
1220443105   23.02552    113.28403     0.15      0.06     0.16     1 
1220443107   23.02465    113.34312    -0.17      0.07     0.18     1 
1220443108   23.02421    113.37267    -0.28     -0.01     0.28     1 
1220443112   23.02239    113.49085    -0.04     -0.00     0.04     1 
1220443116   23.02049    113.60901     0.20      0.17     0.26     1 
1220443117   23.02000    113.63855     0.19      0.04     0.20     1 
1220443119   23.01900    113.69763     0.07     -0.01     0.07     1 
1220443128   23.01425    113.96343     0.18      0.01     0.18     1 
1220443136   23.00965    114.19964    -0.09      0.11     0.14     1 
1220443139   23.00783    114.28820    -0.10     -0.13     0.17     1 
1220443142   23.00596    114.37676    -0.35     -0.08     0.36     1 
1220443143   23.00533    114.40627     0.08     -0.12     0.14     1 
1220443158   23.00892    112.63352    -0.17     -0.08     0.19     1 
1220443159   23.00861    112.66307    -0.51      0.05     0.51     2 
1220443161   23.00798    112.72218     0.32     -0.37     0.49     1 
1220443165   23.00665    112.84040     0.08     -0.22     0.23     1 
1220443171   23.00449    113.01770    -0.01      0.03     0.03     1 
1220443172   23.00411    113.04725     0.03     -0.03     0.04     1 
1220443176   23.00254    113.16544    -0.12      0.18     0.22     1 
1220443178   23.00172    113.22453    -0.27     -0.04     0.27     1 
1220443189   22.99682    113.54947     0.12     -0.16     0.21     1 
1220443190   22.99634    113.57900     0.19      0.02     0.19     1 
1220443191   22.99585    113.60854     0.02      0.03     0.03     1 
1220443193   22.99487    113.66761     0.10      0.04     0.11     1 
1220443194   22.99437    113.69714     0.07      0.10     0.12     1 
1220443209   22.98620    114.14002     0.06      0.24     0.25     1 
1220443211   22.98502    114.19906     0.12      0.06     0.14     1 
1220443214   22.98321    114.28761    -0.28     -0.17     0.32     1 
1220443215   22.98259    114.31712     0.09      0.01     0.09     1 
1220443216   22.98197    114.34663    -0.13      0.03     0.13     1 
1220443217   22.98135    114.37614    -0.16     -0.03     0.16     1 
1220443218   22.98071    114.40565     0.04      0.09     0.10     1 
1220443232   22.98457    112.60367     0.06      0.11     0.12     1 
1220443233   22.98427    112.63322     0.11      0.10     0.15     1 
1220443234   22.98396    112.66277     0.03     -0.13     0.13     1 
1220443235   22.98365    112.69232     0.02     -0.00     0.02     1 
1220443236   22.98333    112.72187     0.00     -0.12     0.12     1 
1220443237   22.98300    112.75142     0.03      0.07     0.08     1 
1220443238   22.98268    112.78097    -0.15      0.04     0.15     1 
1220443239   22.98234    112.81051    -0.05      0.03     0.06     1 
1220443241   22.98165    112.86961     0.01     -0.09     0.09     1 
1220443242   22.98130    112.89915     0.04      0.01     0.04     1 
1220443243   22.98095    112.92870     0.04      0.05     0.06     1 
1220443244   22.98058    112.95825    -0.07     -0.10     0.12     1 
1220443245   22.98022    112.98779    -0.20     -0.21     0.29     1 
1220443247   22.97946    113.04688     0.15      0.09     0.18     1 
1220443248   22.97908    113.07642     0.00     -0.15     0.15     1 
1220443249   22.97869    113.10596    -0.06      0.04     0.08     1 
1220443250   22.97829    113.13550     0.21     -0.21     0.30     1 
1220443259   22.97449    113.40134     0.12      0.02     0.12     1 
1220443262   22.97312    113.48994    -0.17     -0.17     0.24     1 
1220443263   22.97265    113.51948    -0.10     -0.11     0.15     1 
1220443265   22.97170    113.57854     0.11      0.13     0.17     1 
1220443266   22.97122    113.60807     0.01      0.13     0.13     1 
1220443268   22.97024    113.66712    -0.13      0.14     0.19     1 
1220443270   22.96923    113.72618     0.24     -0.19     0.30     1 
1220443271   22.96872    113.75570     0.29     -0.25     0.39     1 
1220443272   22.96820    113.78523     0.09      0.12     0.14     1 
1220443273   22.96768    113.81475     0.19      0.03     0.19     1 
1220443283   22.96216    114.10994    -0.05      0.13     0.14     1 
1220443287   22.95980    114.22799    -0.07      0.16     0.17     1 
1220443288   22.95920    114.25750     0.11     -0.13     0.17     1 
1220443290   22.95797    114.31652    -0.01      0.06     0.06     1 
1220443291   22.95735    114.34602    -0.14      0.05     0.15     1 
1220443292   22.95673    114.37553    -0.30     -0.01     0.30     1 
1220443293   22.95610    114.40504    -0.21      0.13     0.25     1 
1220443307   22.95992    112.60338     0.05      0.07     0.09     1 
1220443308   22.95962    112.63292     0.01      0.09     0.09     1 
1220443309   22.95931    112.66247     0.02      0.03     0.04     1 
1220443310   22.95900    112.69201    -0.05     -0.11     0.12     1 
1220443313   22.95803    112.78064     0.03     -0.06     0.07     1 
1220443314   22.95769    112.81019    -0.00      0.01     0.01     1 
1220443315   22.95735    112.83973    -0.14     -0.01     0.14     1 
1220443318   22.95630    112.92835    -0.05      0.00     0.05     1 
1220443319   22.95594    112.95789    -0.02      0.02     0.03     1 
1220443323   22.95443    113.07604    -0.11      0.03     0.12     1 
1220443325   22.95365    113.13511    -0.03     -0.03     0.04     1 
1220443330   22.95159    113.28279    -0.28     -0.02     0.28     1 
1220443338   22.94802    113.51902     0.10      0.03     0.10     1 
1220443340   22.94707    113.57807     0.09     -0.30     0.31     1 
1220443341   22.94658    113.60760     0.22      0.17     0.28     1 
1220443342   22.94609    113.63712     0.00      0.23     0.23     1 
1220443348   22.94305    113.81424     0.22     -0.08     0.23     1 
1220443354   22.93981    113.99134    -0.06     -0.01     0.06     1 
1220443360   22.93637    114.16839    -0.36     -0.06     0.36     1 
1220443361   22.93578    114.19790    -0.39      0.04     0.39     1 
1220443362   22.93518    114.22741    -0.36     -0.18     0.40     1 
1220443363   22.93458    114.25691    -0.25      0.13     0.28     1 
1220443364   22.93397    114.28642    -0.12     -0.08     0.15     1 
1220443366   22.93273    114.34542    -0.04     -0.12     0.13     1 
1220443367   22.93211    114.37492    -0.33      0.02     0.33     1 
1220443382   22.93527    112.60309     0.07      0.08     0.11     1 
1220443383   22.93496    112.63263     0.08      0.10     0.13     1 
1220443384   22.93466    112.66217     0.13      0.09     0.16     1 
1220443385   22.93435    112.69171    -0.10     -0.05     0.11     1 
1220443386   22.93403    112.72124    -0.16      0.06     0.17     1 
1220443387   22.93370    112.75078    -0.19      0.02     0.19     1 
1220443388   22.93338    112.78032    -0.00      0.16     0.16     1 
1220443393   22.93165    112.92800     0.05      0.05     0.08     1 
1220443394   22.93129    112.95754    -0.03      0.09     0.09     1 
1220443396   22.93055    113.01660     0.06     -0.00     0.06     1 
1220443397   22.93017    113.04614     0.03      0.04     0.05     1 
1220443399   22.92940    113.10520    -0.02      0.00     0.02     1 
1220443400   22.92901    113.13473     0.00      0.04     0.04     1 
1220443408   22.92565    113.37095    -0.30     -0.29     0.41     1 
1220443411   22.92430    113.45952    -0.02     -0.04     0.04     1 
1220443415   22.92243    113.57760     0.36      0.09     0.37     1 
1220443416   22.92195    113.60712     0.16      0.14     0.21     1 
1220443420   22.91996    113.72519     0.31     -0.29     0.42     1 
1220443432   22.91349    114.07931     0.12      0.08     0.15     1 
1220443433   22.91291    114.10882    -0.29      0.12     0.32     1 
1220443434   22.91233    114.13832    -0.44     -0.06     0.44     1 
1220443435   22.91175    114.16782    -0.12     -0.07     0.14     1 
1220443436   22.91115    114.19732    -0.26     -0.20     0.33     1 
1220443437   22.91056    114.22682    -0.08     -0.13     0.15     1 
1220443438   22.90996    114.25632    -0.26     -0.24     0.36     1 
1220443439   22.90935    114.28582    -0.25     -0.01     0.25     1 
1220443440   22.90873    114.31532     0.00      0.00     0.01     1 
1220443441   22.90811    114.34481    -0.31     -0.22     0.38     1 
1220443442   22.90749    114.37431    -0.02     -0.11     0.11     1 
1220443457   22.91061    112.60280     0.09      0.09     0.13     1 
1220443458   22.91031    112.63233    -0.20     -0.03     0.20     1 
1220443459   22.91001    112.66187     0.36     -0.15     0.39     1 
1220443460   22.90969    112.69140     0.14      0.01     0.14     1 
1220443461   22.90938    112.72093     0.09     -0.00     0.09     1 
1220443463   22.90873    112.78000     0.12     -0.01     0.12     1 
1220443464   22.90839    112.80953     0.04      0.15     0.15     1 
1220443469   22.90664    112.95718     0.14      0.03     0.15     1 
