==============================================================================
==============================================================================
Tue. May. 21 2013                  LANDSAT 7                       Time: 08:33
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101305213086_00002                          Path / Row - 122 / 44
Reference Image: L51BKT1009306020100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 95.8%
Rank   2 --  4.2%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1220442887   23.08739    113.54210     0.00     -0.09     0.09     1 
1220442888   23.08689    113.57254     0.07      0.17     0.19     1 
1220442890   23.08589    113.63340    -0.06     -0.06     0.09     1 
1220442891   23.08538    113.66383     0.13     -0.23     0.26     1 
1220442892   23.08486    113.69426     0.11     -0.04     0.11     1 
1220442901   23.07995    113.96809    -0.03     -0.03     0.05     1 
1220442904   23.07821    114.05935    -0.11     -0.08     0.13     1 
1220442905   23.07762    114.08977    -0.09      0.09     0.12     1 
1220442906   23.07702    114.12019     0.45      0.29     0.53     2 
1220442907   23.07641    114.15060     0.33     -0.42     0.54     2 
1220442908   23.07580    114.18102    -0.43      0.03     0.43     1 
1220442909   23.07519    114.21143    -0.06     -0.26     0.26     1 
1220442910   23.07457    114.24184    -0.08      0.13     0.15     1 
1220442911   23.07394    114.27226     0.06     -0.45     0.46     1 
1220442912   23.07331    114.30267     0.19     -0.01     0.19     1 
1220442913   23.07267    114.33308    -0.08      0.13     0.16     1 
1220442914   23.07202    114.36348     0.01     -0.12     0.12     1 
1220442915   23.07137    114.39389    -0.45      0.17     0.49     1 
1220442916   23.07071    114.42430    -0.12     -0.16     0.20     1 
1220442932   23.07481    112.62845    -0.09     -0.04     0.10     1 
1220442935   23.07384    112.71980    -0.08      0.04     0.09     1 
1220442937   23.07316    112.78069     0.14      0.06     0.15     1 
1220442938   23.07282    112.81114    -0.44      0.08     0.45     1 
1220442939   23.07246    112.84158    -0.27      0.07     0.28     1 
1220442940   23.07211    112.87203     0.05      0.01     0.05     1 
1220442941   23.07174    112.90247    -0.00     -0.59     0.59     2 
1220442942   23.07137    112.93291    -0.10     -0.03     0.11     1 
1220442943   23.07100    112.96336    -0.17      0.00     0.17     1 
1220442944   23.07062    112.99380     0.15      0.04     0.16     1 
1220442948   23.06903    113.11556     0.24     -0.00     0.24     1 
1220442950   23.06820    113.17644    -0.14     -0.16     0.21     1 
1220442953   23.06692    113.26775     0.34     -0.14     0.37     1 
1220442955   23.06603    113.32862    -0.07     -0.02     0.08     1 
1220442956   23.06558    113.35905    -0.15     -0.25     0.29     1 
1220442961   23.06324    113.51121    -0.05     -0.05     0.07     1 
1220442963   23.06226    113.57207    -0.12      0.36     0.38     1 
1220442964   23.06176    113.60249     0.14     -0.15     0.20     1 
1220442966   23.06075    113.66335    -0.01     -0.06     0.06     1 
1220442969   23.05918    113.75462     0.20     -0.18     0.27     1 
1220442973   23.05701    113.87630     0.27     -0.22     0.35     1 
1220442975   23.05589    113.93713    -0.06      0.10     0.11     1 
1220442979   23.05358    114.05879     0.07     -0.10     0.12     1 
1220442983   23.05118    114.18044    -0.12     -0.15     0.19     1 
1220442984   23.05057    114.21085     0.04     -0.07     0.08     1 
1220442985   23.04995    114.24125     0.11     -0.32     0.34     1 
1220442989   23.04740    114.36287     0.07      0.17     0.18     1 
1220442990   23.04675    114.39327    -0.13      0.28     0.31     1 
1220443007   23.05015    112.62816    -0.01      0.03     0.03     1 
1220443008   23.04984    112.65860     0.08      0.09     0.12     1 
1220443010   23.04919    112.71949     0.06      0.14     0.15     1 
1220443011   23.04885    112.74993     0.06      0.08     0.11     1 
1220443012   23.04851    112.78037     0.16      0.07     0.17     1 
1220443013   23.04817    112.81081    -0.07      0.21     0.22     1 
1220443015   23.04746    112.87169     0.27      0.19     0.33     1 
1220443021   23.04519    113.05431    -0.15      0.02     0.16     1 
1220443022   23.04479    113.08474     0.12     -0.04     0.13     1 
1220443023   23.04439    113.11518     0.03      0.02     0.04     1 
1220443026   23.04314    113.20647     0.07     -0.01     0.07     1 
1220443027   23.04271    113.23691     0.09     -0.14     0.16     1 
1220443033   23.04002    113.41948     0.22      0.14     0.27     1 
1220443034   23.03956    113.44990     0.21     -0.12     0.25     1 
1220443035   23.03908    113.48033    -0.21      0.05     0.21     1 
1220443038   23.03762    113.57160     0.23     -0.14     0.27     1 
1220443040   23.03662    113.63244     0.19      0.15     0.24     1 
1220443041   23.03611    113.66286    -0.10      0.23     0.25     1 
1220443043   23.03507    113.72370    -0.10      0.02     0.10     1 
1220443055   23.02837    114.08864     0.01     -0.01     0.02     1 
1220443057   23.02717    114.14946     0.25     -0.12     0.28     1 
1220443058   23.02656    114.17986    -0.21     -0.25     0.32     1 
1220443060   23.02532    114.24066    -0.03     -0.16     0.16     1 
1220443061   23.02470    114.27106     0.17     -0.15     0.23     1 
1220443062   23.02407    114.30146     0.25     -0.18     0.31     1 
1220443065   23.02213    114.39266    -0.10      0.04     0.11     1 
1220443082   23.02550    112.62786    -0.00      0.04     0.04     1 
1220443083   23.02519    112.65830    -0.09      0.06     0.11     1 
1220443084   23.02486    112.68874    -0.19      0.14     0.24     1 
1220443085   23.02454    112.71917    -0.09      0.11     0.14     1 
1220443086   23.02420    112.74961    -0.46      0.10     0.47     1 
1220443087   23.02386    112.78004     0.24      0.29     0.38     1 
1220443091   23.02245    112.90178     0.17      0.14     0.22     1 
1220443092   23.02208    112.93221    -0.11      0.10     0.15     1 
1220443093   23.02170    112.96264     0.15      0.06     0.16     1 
1220443094   23.02132    112.99307     0.05      0.10     0.11     1 
1220443097   23.02015    113.08436    -0.19      0.04     0.20     1 
1220443100   23.01892    113.17565     0.18     -0.27     0.33     1 
1220443101   23.01850    113.20607     0.08     -0.12     0.15     1 
1220443102   23.01807    113.23650    -0.06      0.10     0.11     1 
1220443107   23.01585    113.38862     0.10      0.01     0.10     1 
1220443109   23.01492    113.44946     0.05      0.13     0.14     1 
1220443113   23.01299    113.57113     0.47     -0.16     0.49     1 
1220443115   23.01199    113.63196     0.12     -0.01     0.12     1 
1220443117   23.01096    113.69279     0.28     -0.30     0.41     1 
1220443120   23.00938    113.78403    -0.39      0.00     0.39     1 
1220443126   23.00607    113.96647     0.30     -0.03     0.30     1 
1220443130   23.00374    114.08808     0.25      0.36     0.43     1 
1220443131   23.00314    114.11848     0.13      0.11     0.17     1 
1220443132   23.00254    114.14888     0.26     -0.28     0.38     1 
1220443133   23.00193    114.17928     0.05      0.04     0.06     1 
1220443136   23.00008    114.27047     0.06      0.17     0.18     1 
1220443138   22.99881    114.33126     0.00      0.23     0.23     1 
1220443158   23.00054    112.65800    -0.21      0.13     0.25     1 
1220443160   22.99989    112.71886    -0.14     -0.08     0.16     1 
1220443161   22.99955    112.74929    -0.50     -0.05     0.51     2 
1220443162   22.99921    112.77972    -0.27      0.01     0.27     1 
1220443164   22.99852    112.84058     0.14      0.34     0.37     1 
1220443165   22.99816    112.87101     0.08      0.08     0.11     1 
1220443166   22.99780    112.90143     0.07      0.32     0.33     1 
1220443167   22.99743    112.93186     0.04      0.15     0.15     1 
1220443168   22.99706    112.96229    -0.02      0.02     0.02     1 
1220443169   22.99668    112.99271    -0.01     -0.14     0.14     1 
1220443170   22.99629    113.02314     0.10      0.15     0.18     1 
1220443184   22.99028    113.44901     0.17     -0.28     0.33     1 
1220443185   22.98981    113.47943    -0.09      0.22     0.24     1 
1220443189   22.98785    113.60107    -0.13     -0.12     0.18     1 
1220443191   22.98684    113.66189    -0.06      0.06     0.08     1 
1220443195   22.98475    113.78352     0.29     -0.07     0.30     1 
1220443205   22.97912    114.08752    -0.14     -0.09     0.17     1 
1220443206   22.97852    114.11792    -0.13     -0.18     0.22     1 
1220443207   22.97792    114.14831     0.17     -0.10     0.20     1 
1220443208   22.97731    114.17870     0.00      0.03     0.03     1 
1220443210   22.97608    114.23949     0.41     -0.27     0.49     1 
1220443212   22.97482    114.30027     0.03      0.18     0.18     1 
1220443213   22.97419    114.33065     0.49     -0.14     0.51     2 
1220443214   22.97355    114.36104     0.04     -0.06     0.07     1 
1220443215   22.97290    114.39143    -0.12     -0.21     0.24     1 
1220443232   22.97620    112.62727     0.16      0.14     0.21     1 
1220443233   22.97589    112.65770     0.04     -0.11     0.11     1 
1220443235   22.97524    112.71855     0.10     -0.01     0.10     1 
1220443236   22.97490    112.74897     0.30     -0.08     0.31     1 
1220443237   22.97456    112.77940    -0.08     -0.08     0.11     1 
1220443243   22.97241    112.96193    -0.05     -0.00     0.05     1 
1220443246   22.97125    113.05319    -0.27     -0.17     0.32     1 
1220443249   22.97005    113.14444     0.09      0.21     0.23     1 
1220443251   22.96921    113.20527    -0.05     -0.00     0.05     1 
1220443257   22.96657    113.38775     0.03      0.02     0.04     1 
1220443258   22.96611    113.41816     0.02     -0.16     0.16     1 
1220443259   22.96564    113.44857     0.09      0.28     0.29     1 
1220443261   22.96469    113.50938    -0.04     -0.24     0.25     1 
1220443263   22.96371    113.57020     0.03      0.03     0.04     1 
1220443264   22.96322    113.60060    -0.24     -0.03     0.24     1 
1220443265   22.96272    113.63101    -0.19      0.16     0.25     1 
1220443268   22.96118    113.72222    -0.32      0.36     0.49     1 
1220443270   22.96012    113.78302     0.24      0.16     0.29     1 
1220443271   22.95958    113.81342     0.04     -0.02     0.04     1 
1220443272   22.95904    113.84381    -0.01      0.08     0.08     1 
1220443277   22.95624    113.99579     0.22     -0.02     0.23     1 
1220443280   22.95449    114.08696    -0.03      0.01     0.03     1 
1220443285   22.95146    114.23890    -0.21     -0.19     0.28     1 
1220443287   22.95021    114.29967    -0.17      0.02     0.18     1 
1220443288   22.94957    114.33005     0.05     -0.07     0.09     1 
1220443289   22.94893    114.36043     0.07      0.07     0.10     1 
1220443306   22.95186    112.59655     0.15      0.23     0.28     1 
1220443307   22.95155    112.62698     0.01      0.32     0.32     1 
1220443308   22.95123    112.65740    -0.08     -0.05     0.10     1 
1220443310   22.95059    112.71824    -0.19     -0.04     0.19     1 
1220443311   22.95025    112.74866    -0.18      0.09     0.20     1 
1220443313   22.94957    112.80949     0.02      0.09     0.09     1 
1220443314   22.94922    112.83991     0.06      0.37     0.38     1 
1220443319   22.94739    112.99199     0.02      0.12     0.12     1 
1220443323   22.94581    113.11364    -0.56      0.22     0.60     2 
1220443324   22.94540    113.14405    -0.16      0.02     0.16     1 
1220443327   22.94414    113.23528    -0.03      0.31     0.31     1 
1220443331   22.94238    113.35691    -0.17      0.11     0.20     1 
1220443334   22.94100    113.44813     0.20      0.05     0.20     1 
1220443335   22.94053    113.47853     0.19     -0.00     0.19     1 
1220443340   22.93808    113.63053     0.53      0.07     0.54     2 
1220443345   22.93549    113.78251    -0.26      0.05     0.27     1 
1220443346   22.93495    113.81291    -0.45     -0.19     0.49     1 
1220443355   22.92986    114.08640     0.05     -0.07     0.09     1 
1220443357   22.92867    114.14717    -0.32      0.02     0.32     1 
1220443358   22.92807    114.17755     0.08     -0.07     0.11     1 
1220443360   22.92684    114.23831    -0.24     -0.06     0.25     1 
1220443361   22.92621    114.26869    -0.25      0.06     0.25     1 
1220443362   22.92558    114.29907     0.39     -0.36     0.53     2 
1220443364   22.92431    114.35982     0.26     -0.33     0.42     1 
1220443365   22.92366    114.39020     0.36     -0.36     0.51     2 
1220443381   22.92721    112.59626     0.10      0.18     0.20     1 
1220443382   22.92690    112.62668    -0.03      0.17     0.18     1 
1220443383   22.92658    112.65710     0.07      0.18     0.19     1 
1220443384   22.92626    112.68751     0.10      0.15     0.18     1 
1220443386   22.92560    112.74834     0.16      0.14     0.21     1 
1220443387   22.92527    112.77875    -0.07      0.10     0.12     1 
1220443389   22.92457    112.83958     0.01      0.23     0.23     1 
1220443390   22.92422    112.86999     0.22      0.28     0.35     1 
1220443391   22.92386    112.90040    -0.20     -0.22     0.30     1 
1220443392   22.92349    112.93081     0.17     -0.22     0.27     1 
1220443395   22.92235    113.02204    -0.09      0.07     0.12     1 
1220443396   22.92196    113.05245     0.12      0.09     0.15     1 
1220443408   22.91683    113.41728    -0.12      0.13     0.18     1 
1220443409   22.91636    113.44768     0.15     -0.13     0.19     1 
1220443410   22.91589    113.47808     0.07     -0.08     0.11     1 
1220443414   22.91395    113.59966    -0.34      0.12     0.36     1 
1220443415   22.91344    113.63005     0.14     -0.10     0.17     1 
1220443417   22.91243    113.69084     0.28     -0.57     0.63     2 
1220443419   22.91138    113.75162    -0.39      0.11     0.40     1 
1220443420   22.91086    113.78201    -0.39     -0.25     0.46     1 
1220443428   22.90641    114.02509    -0.26     -0.01     0.26     1 
1220443429   22.90583    114.05547     0.01     -0.13     0.13     1 
1220443431   22.90465    114.11623     0.09      0.03     0.09     1 
1220443432   22.90405    114.14660    -0.32      0.12     0.34     1 
1220443433   22.90344    114.17698     0.08     -0.08     0.11     1 
1220443434   22.90283    114.20735     0.08     -0.15     0.17     1 
1220443435   22.90221    114.23773    -0.31      0.14     0.34     1 
1220443436   22.90159    114.26810    -0.09     -0.22     0.24     1 
1220443437   22.90096    114.29847    -0.20      0.02     0.20     1 
1220443438   22.90033    114.32885    -0.29     -0.02     0.29     1 
1220443439   22.89969    114.35922    -0.30     -0.24     0.38     1 
1220443440   22.89904    114.38958     0.06     -0.13     0.14     1 
1220443457   22.90225    112.62639    -0.01      0.07     0.07     1 
1220443458   22.90193    112.65680    -0.28      0.31     0.42     1 
1220443459   22.90161    112.68721    -0.24      0.04     0.24     1 
1220443460   22.90129    112.71761     0.01      0.12     0.13     1 
1220443461   22.90095    112.74802     0.01     -0.32     0.32     1 
1220443462   22.90062    112.77843     0.16     -0.02     0.16     1 
1220443463   22.90027    112.80884     0.07      0.19     0.20     1 
1220443466   22.89921    112.90006     0.07      0.58     0.58     2 
1220443467   22.89884    112.93046    -0.07      0.17     0.18     1 
1220443468   22.89847    112.96086     0.05      0.06     0.07     1 
1220443469   22.89809    112.99127     0.15      0.29     0.32     1 
1220443472   22.89692    113.08248    -0.08     -0.48     0.49     1 
1220443473   22.89652    113.11288    -0.06      0.13     0.15     1 
1220443474   22.89611    113.14328     0.07      0.18     0.19     1 
1220443475   22.89570    113.17368    -0.04      0.60     0.60     2 
1220443476   22.89528    113.20408    -0.05      0.02     0.05     1 
1220443480   22.89355    113.32566     0.10      0.20     0.23     1 
1220443481   22.89310    113.35606     0.04     -0.10     0.11     1 
1220443483   22.89219    113.41685     0.04      0.09     0.10     1 
1220443484   22.89172    113.44724     0.27     -0.56     0.62     2 
1220443489   22.88931    113.59919    -0.21      0.13     0.25     1 
1220443493   22.88727    113.72074     0.05     -0.07     0.09     1 
1220443494   22.88675    113.75112     0.22     -0.01     0.22     1 
1220443498   22.88460    113.87265    -0.17      0.10     0.20     1 
1220443501   22.88293    113.96379    -0.13     -0.17     0.21     1 
1220443506   22.88002    114.11566     0.20      0.19     0.28     1 
1220443507   22.87942    114.14603    -0.02      0.05     0.06     1 
1220443509   22.87821    114.20677    -0.00     -0.14     0.14     1 
1220443510   22.87759    114.23714     0.11     -0.17     0.20     1 
1220443511   22.87697    114.26751    -0.15      0.03     0.16     1 
1220443512   22.87634    114.29788     0.29     -0.15     0.32     1 
1220443514   22.87507    114.35861     0.08      0.08     0.11     1 
1220443531   22.87790    112.59569     0.29      0.14     0.32     1 
1220443533   22.87728    112.65650    -0.12      0.17     0.20     1 
1220443535   22.87664    112.71730    -0.08      0.18     0.20     1 
1220443536   22.87630    112.74771     0.00      0.03     0.03     1 
1220443539   22.87528    112.83891     0.18      0.17     0.25     1 
1220443540   22.87492    112.86931     0.00      0.15     0.15     1 
1220443541   22.87456    112.89971     0.15      0.21     0.25     1 
1220443545   22.87306    113.02131    -0.00      0.02     0.02     1 
1220443546   22.87267    113.05170    -0.17      0.22     0.28     1 
1220443548   22.87188    113.11249    -0.04      0.04     0.06     1 
1220443552   22.87022    113.23407     0.55     -0.09     0.56     2 
1220443553   22.86979    113.26446     0.25      0.33     0.41     1 
1220443554   22.86935    113.29485     0.19      0.04     0.20     1 
1220443555   22.86891    113.32524     0.05      0.36     0.36     1 
1220443556   22.86846    113.35563    -0.02      0.06     0.06     1 
1220443561   22.86614    113.50757     0.12     -0.03     0.12     1 
1220443564   22.86467    113.59872     0.02      0.18     0.18     1 
1220443565   22.86417    113.62910     0.21      0.05     0.22     1 
1220443568   22.86264    113.72025    -0.16     -0.37     0.41     1 
1220443569   22.86212    113.75062    -0.06      0.07     0.09     1 
1220443570   22.86159    113.78100     0.01     -0.06     0.06     1 
1220443574   22.85942    113.90251    -0.07     -0.42     0.43     1 
1220443577   22.85773    113.99362    -0.08      0.14     0.16     1 
1220443579   22.85657    114.05436     0.21      0.26     0.33     1 
1220443584   22.85358    114.20620     0.08      0.46     0.46     1 
1220443585   22.85297    114.23656     0.15      0.04     0.16     1 
1220443588   22.85109    114.32764     0.01      0.04     0.04     1 
1220443606   22.85325    112.59540    -0.01      0.05     0.05     1 
1220443608   22.85263    112.65620     0.01      0.11     0.11     1 
1220443609   22.85231    112.68660     0.08      0.12     0.15     1 
1220443612   22.85132    112.77779    -0.04     -0.02     0.05     1 
1220443614   22.85063    112.83858    -0.46     -0.03     0.46     1 
1220443615   22.85027    112.86898    -0.29      0.03     0.29     1 
1220443616   22.84991    112.89937    -0.33      0.15     0.36     1 
1220443617   22.84955    112.92976    -0.23     -0.12     0.25     1 
1220443622   22.84763    113.08172    -0.09      0.21     0.22     1 
1220443629   22.84471    113.29444    -0.16     -0.10     0.19     1 
1220443630   22.84427    113.32482    -0.12      0.08     0.15     1 
1220443631   22.84382    113.35521     0.10      0.18     0.20     1 
1220443632   22.84337    113.38559     0.05     -0.06     0.07     1 
1220443633   22.84291    113.41597    -0.11     -0.09     0.14     1 
1220443639   22.84004    113.59825     0.02      0.41     0.42     1 
1220443640   22.83954    113.62863     0.13     -0.06     0.14     1 
1220443641   22.83903    113.65901    -0.05     -0.11     0.12     1 
1220443644   22.83749    113.75013    -0.03      0.11     0.11     1 
1220443645   22.83696    113.78050    -0.11      0.12     0.16     1 
1220443646   22.83642    113.81087     0.19     -0.11     0.22     1 
1220443647   22.83588    113.84125    -0.42      0.33     0.54     2 
1220443652   22.83310    113.99308    -0.03     -0.21     0.22     1 
1220443653   22.83253    114.02345    -0.46      0.17     0.49     1 
1220443656   22.83077    114.11454    -0.15     -0.31     0.34     1 
1220443657   22.83017    114.14490     0.37     -0.18     0.41     1 
1220443658   22.82957    114.17526     0.23      0.02     0.23     1 
1220443660   22.82835    114.23598    -0.16     -0.02     0.17     1 
1220443683   22.82798    112.65590     0.12      0.12     0.17     1 
1220443686   22.82700    112.74708    -0.29      0.04     0.29     1 
1220443689   22.82598    112.83825    -0.08      0.38     0.39     1 
1220443691   22.82526    112.89903    -0.02      0.16     0.16     1 
1220443692   22.82490    112.92942    -0.11      0.10     0.15     1 
1220443697   22.82299    113.08135     0.06      0.20     0.21     1 
1220443699   22.82218    113.14212    -0.07      0.01     0.07     1 
1220443704   22.82006    113.29403     0.27     -0.01     0.27     1 
1220443705   22.81962    113.32440    -0.04     -0.08     0.09     1 
1220443707   22.81873    113.38516     0.14      0.31     0.34     1 
1220443708   22.81827    113.41554     0.01     -0.09     0.09     1 
1220443709   22.81780    113.44592     0.35      0.49     0.60     2 
1220443711   22.81686    113.50667    -0.05      0.01     0.05     1 
1220443715   22.81490    113.62816     0.13      0.06     0.15     1 
1220443718   22.81337    113.71927    -0.12      0.12     0.17     1 
1220443719   22.81285    113.74963    -0.34      0.48     0.58     2 
1220443720   22.81232    113.78000    -0.24     -0.23     0.33     1 
1220443725   22.80960    113.93182    -0.21     -0.26     0.34     1 
1220443727   22.80847    113.99255    -0.35     -0.17     0.39     1 
1220443729   22.80732    114.05326     0.01     -0.13     0.13     1 
1220443731   22.80615    114.11398    -0.29      0.56     0.63     2 
1220443733   22.80495    114.17469    -0.19     -0.39     0.43     1 
1220443734   22.80434    114.20504    -0.23     -0.37     0.44     1 
1220443739   22.80121    114.35679     0.28     -0.04     0.28     1 
1220443758   22.80333    112.65560    -0.05     -0.15     0.16     1 
1220443760   22.80268    112.71638    -0.37     -0.03     0.37     1 
1220443761   22.80235    112.74676    -0.25     -0.16     0.30     1 
1220443762   22.80202    112.77715     0.04      0.15     0.15     1 
1220443766   22.80062    112.89869     0.05     -0.09     0.10     1 
1220443767   22.80025    112.92907    -0.02     -0.08     0.09     1 
1220443768   22.79988    112.95945    -0.01      0.03     0.04     1 
1220443769   22.79950    112.98983    -0.09      0.03     0.10     1 
1220443771   22.79873    113.05060     0.11      0.07     0.13     1 
1220443772   22.79834    113.08097     0.05      0.07     0.09     1 
1220443774   22.79754    113.14173    -0.05      0.20     0.21     1 
1220443776   22.79671    113.20249    -0.13      0.07     0.14     1 
1220443784   22.79317    113.44548    -0.11      0.17     0.20     1 
1220443788   22.79126    113.56695    -0.07      0.04     0.08     1 
1220443789   22.79076    113.59732     0.22     -0.24     0.33     1 
1220443791   22.78976    113.65805    -0.10     -0.03     0.10     1 
1220443795   22.78769    113.77950     0.06      0.14     0.15     1 
1220443796   22.78716    113.80986     0.31     -0.08     0.32     1 
1220443802   22.78384    113.99201    -0.35     -0.06     0.36     1 
1220443803   22.78327    114.02236     0.10      0.12     0.16     1 
1220443806   22.78152    114.11342     0.18      0.37     0.41     1 
1220443807   22.78092    114.14377     0.09      0.06     0.11     1 
1220443830   22.77959    112.56415    -0.03     -0.15     0.15     1 
1220443831   22.77929    112.59454    -0.28      0.05     0.28     1 
1220443832   22.77899    112.62492     0.27     -0.50     0.57     2 
1220443833   22.77867    112.65530    -0.34      0.05     0.35     1 
1220443834   22.77836    112.68569    -0.03      0.23     0.23     1 
1220443837   22.77737    112.77683     0.02      0.01     0.02     1 
1220443839   22.77668    112.83759    -0.03     -0.11     0.11     1 
1220443840   22.77633    112.86797     0.16     -0.06     0.17     1 
1220443842   22.77560    112.92872     0.07      0.13     0.15     1 
1220443845   22.77448    113.01985    -0.55      0.33     0.64     2 
1220443846   22.77409    113.05023    -0.06      0.08     0.10     1 
1220443849   22.77289    113.14135    -0.01      0.08     0.08     1 
1220443850   22.77248    113.17172     0.07      0.08     0.11     1 
1220443856   22.76990    113.35394    -0.05     -0.34     0.35     1 
1220443858   22.76899    113.41467    -0.34     -0.30     0.45     1 
1220443860   22.76806    113.47540     0.12      0.40     0.41     1 
1220443863   22.76662    113.56649     0.06     -0.09     0.11     1 
1220443866   22.76513    113.65757     0.10     -0.22     0.24     1 
1220443867   22.76462    113.68793     0.56      0.15     0.58     2 
1220443876   22.75978    113.96112     0.28     -0.16     0.32     1 
1220443881   22.75689    114.11286    -0.01      0.02     0.02     1 
1220443884   22.75509    114.20389     0.06     -0.10     0.12     1 
1220443887   22.75324    114.29491    -0.11      0.14     0.17     1 
1220443907   22.75434    112.62463    -0.01      0.00     0.01     1 
1220443909   22.75371    112.68538    -0.49      0.22     0.54     2 
1220443910   22.75338    112.71576    -0.37      0.18     0.41     1 
1220443913   22.75238    112.80688    -0.16     -0.13     0.21     1 
1220443914   22.75203    112.83726    -0.31     -0.13     0.33     1 
1220443915   22.75168    112.86763    -0.00      0.04     0.04     1 
1220443916   22.75132    112.89800    -0.03      0.08     0.09     1 
1220443920   22.74983    113.01949    -0.35      0.00     0.35     1 
1220443921   22.74944    113.04986    -0.17      0.07     0.19     1 
1220443922   22.74905    113.08023    -0.16      0.33     0.37     1 
1220443924   22.74825    113.14096    -0.12     -0.23     0.26     1 
1220443926   22.74742    113.20170     0.06     -0.04     0.08     1 
1220443927   22.74700    113.23206    -0.06      0.07     0.09     1 
1220443930   22.74570    113.32315     0.04      0.21     0.22     1 
1220443931   22.74526    113.35352     0.11      0.05     0.12     1 
1220443935   22.74342    113.47496     0.00      0.21     0.21     1 
1220443936   22.74295    113.50531    -0.18      0.21     0.28     1 
1220443958   22.73108    114.17298    -0.06     -0.35     0.35     1 
1220443959   22.73047    114.20332    -0.21     -0.50     0.54     2 
1220443980   22.73029    112.56359     0.18      0.42     0.46     1 
1220443981   22.72999    112.59396    -0.06     -0.09     0.11     1 
1220443984   22.72905    112.68508     0.12     -0.22     0.25     1 
1220443985   22.72873    112.71545    -0.34     -0.08     0.34     1 
1220443987   22.72807    112.77619    -0.25      0.01     0.25     1 
1220443989   22.72738    112.83693    -0.21     -0.14     0.25     1 
1220443990   22.72703    112.86730    -0.08     -0.08     0.12     1 
1220443993   22.72594    112.95840     0.04      0.16     0.16     1 
1220443996   22.72480    113.04949     0.22      0.04     0.22     1 
1220443997   22.72440    113.07985     0.01      0.25     0.25     1 
1220443998   22.72401    113.11022    -0.01      0.25     0.25     1 
1220444000   22.72319    113.17094     0.07      0.14     0.16     1 
1220444007   22.72016    113.38345     0.10     -0.05     0.11     1 
1220444009   22.71925    113.44416     0.03      0.25     0.25     1 
1220444012   22.71783    113.53522     0.28     -0.14     0.31     1 
1220444016   22.71586    113.65662     0.30     -0.08     0.31     1 
1220444021   22.71326    113.80835     0.19     -0.10     0.22     1 
1220444025   22.71108    113.92972    -0.04     -0.31     0.31     1 
1220444036   22.70462    114.26340     0.03     -0.13     0.14     1 
1220444055   22.70564    112.56331    -0.01     -0.12     0.12     1 
1220444057   22.70503    112.62405    -0.37      0.04     0.37     1 
1220444058   22.70472    112.65441    -0.21      0.07     0.23     1 
1220444061   22.70375    112.74551    -0.37      0.33     0.50     1 
1220444063   22.70308    112.80624    -0.52      0.30     0.60     2 
1220444064   22.70273    112.83660    -0.40     -0.16     0.43     1 
1220444068   22.70129    112.95805     0.13      0.34     0.36     1 
1220444069   22.70092    112.98841    -0.02      0.08     0.09     1 
1220444070   22.70054    113.01877    -0.05      0.04     0.06     1 
1220444071   22.70015    113.04912    -0.15      0.07     0.17     1 
1220444073   22.69936    113.10984    -0.09      0.01     0.09     1 
1220444075   22.69855    113.17055     0.07     -0.01     0.07     1 
1220444077   22.69771    113.23126    -0.16      0.01     0.16     1 
1220444085   22.69414    113.47407     0.07     -0.11     0.13     1 
1220444087   22.69319    113.53476     0.03     -0.06     0.07     1 
1220444088   22.69271    113.56511    -0.02      0.02     0.03     1 
1220444089   22.69222    113.59546     0.18     -0.17     0.25     1 
1220444098   22.68755    113.86852    -0.34     -0.20     0.40     1 
1220444106   22.68302    114.11119     0.29      0.09     0.30     1 
1220444108   22.68183    114.17184    -0.57      0.05     0.57     2 
1220444112   22.67938    114.29314     0.24     -0.36     0.43     1 
1220444132   22.68038    112.62376    -0.12     -0.11     0.17     1 
1220444135   22.67943    112.71484    -0.13     -0.21     0.25     1 
1220444136   22.67910    112.74520    -0.15      0.06     0.17     1 
1220444137   22.67877    112.77555    -0.18      0.01     0.18     1 
1220444138   22.67843    112.80591    -0.15      0.20     0.25     1 
1220444139   22.67808    112.83627    -0.30      0.28     0.41     1 
1220444140   22.67773    112.86663     0.03     -0.05     0.06     1 
1220444141   22.67737    112.89698    -0.22     -0.01     0.22     1 
1220444143   22.67664    112.95770     0.14      0.10     0.17     1 
1220444145   22.67589    113.01840     0.13      0.04     0.13     1 
1220444147   22.67511    113.07911    -0.01      0.05     0.05     1 
1220444148   22.67471    113.10946     0.05      0.14     0.15     1 
1220444149   22.67431    113.13981     0.11      0.25     0.27     1 
1220444151   22.67349    113.20051     0.01     -0.04     0.04     1 
1220444156   22.67133    113.35225     0.46      0.04     0.46     1 
1220444159   22.66997    113.44329     0.04      0.38     0.38     1 
